"","name","rte","dir","rte_desc","dir_desc","type","stop_seq","stop_name","jurisdic","zipcode","frequent","degree","betweenness","closeness"
"1289",2722,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2600,"SE Holgate & 36th","Portland","97202","True",2,289909.933659171,4.80003072019661e-06
"1290",2726,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2650,"SE Holgate & Cesar Chavez Blvd","Portland","97202","True",2,289939.933659171,4.66589834873857e-06
"1291",2728,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2700,"SE Holgate & 41st","Portland","97202","True",2,289969.933659171,4.53918222093108e-06
"1292",2732,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2750,"SE Holgate & 45th","Portland","97206","True",2,289999.933659171,4.4193035177656e-06
"1293",2734,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2800,"SE Holgate & 47th","Portland","97206","True",2,290029.933659172,4.30618712966791e-06
"1294",2736,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2850,"SE Holgate & 49th","Portland","97206","True",2,290059.933659172,4.19928108307858e-06
"1295",2738,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2900,"SE Holgate & 52nd","Portland","97206","True",2,290089.933659172,4.09775606877674e-06
"1296",2740,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2950,"SE Holgate & 56th","Portland","97206","True",2,290119.933659172,4.00148855374199e-06
"1297",2742,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3000,"SE Holgate & 58th","Portland","97206","True",2,290149.933659172,3.91005313762214e-06
"1298",2746,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3050,"SE Holgate & 62nd","Portland","97206","True",2,290179.933659172,3.82287839806104e-06
"1299",2749,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3100,"SE Holgate & 65th","Portland","97206","True",2,290209.933659172,3.73967382564893e-06
"1300",2750,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3150,"SE Holgate & 67th","Portland","97206","True",2,290239.933659172,3.66017473674193e-06
"1301",2752,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3200,"SE Holgate & 70th","Portland","97206","True",2,290269.933659172,3.58426793119639e-06
"1302",2754,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3250,"SE Holgate & 72nd","Portland","97206","True",2,290299.933659172,3.51175384010282e-06
"1303",2757,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3300,"SE Holgate & 75th","Portland","97206","True",2,290329.933659172,3.44230524297512e-06
"1304",2758,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3350,"SE Holgate & 77th","Portland","97206","True",2,290359.933659172,3.37573253395987e-06
"1305",2760,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3400,"SE Holgate & 79th","Portland","97206","True",2,290389.933659172,3.3118614317177e-06
"1306",2762,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3450,"SE Holgate & 83rd","Portland","97266","True",2,290419.933659172,3.25053146189402e-06
"1307",2767,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3500,"SE Holgate & 88th","Portland","97266","True",2,290449.933659172,3.19166592194462e-06
"1308",13218,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3550,"SE Holgate & SE Holgate Blvd MAX Stn","Portland","97266","True",2,290479.933659172,3.13535647435435e-06
"1309",12900,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3600,"SE Holgate & 97th","Portland","97266","True",2,290509.933659172,3.08174957086637e-06
"1310",2686,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3650,"SE Holgate & 100th","Portland","97266","True",2,290539.933659172,3.03059690636668e-06
"1311",2691,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3700,"SE Holgate & 104th","Portland","97266","True",2,290569.933659172,2.98254613998879e-06
"1312",2692,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3750,"SE Holgate & 107th","Portland","97266","True",2,290599.933659172,2.93909317219265e-06
"1313",2696,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3800,"SE Holgate & 112th","Portland","97266","True",2,290629.933659172,2.8986095370051e-06
"1314",2699,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3850,"SE Holgate & 115th","Portland","97266","True",2,290659.933659172,2.86638900911798e-06
"1315",2701,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3900,"SE Holgate & 118th","Portland","97266","True",2,290689.933659172,2.83944903330958e-06
"1316",2703,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",3950,"SE Holgate & 122nd","Portland","97236","True",2,290719.933659172,2.81410315939362e-06
"1317",2684,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",100,"SE Holgate & 125th","Portland","97236","True",2,290749.933659172,2.79009293799576e-06
"1318",2706,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",150,"SE Holgate & 128th","Portland","97236","True",2,290779.933659172,2.76805115358532e-06
"1319",2707,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",200,"SE Holgate & 130th","Portland","97236","True",2,290809.933659172,2.7491560091052e-06
"1320",2685,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",250,"SE Holgate & 134th Dr","Portland","97236","True",2,290839.933659172,2.73255400892999e-06
"1321",2708,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",300,"SE Holgate & 136th","Portland","97236","True",2,290869.933659171,2.71896505314217e-06
"1322",14416,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",325,"SE 136th & Mitchell","Portland","97236","True",2,290899.933659171,2.71544326895922e-06
"1323",6660,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",600,"SE 122nd & Raymond","Portland","97236","True",4,759215.635167951,2.9051356988885e-06
"1324",9487,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",650,"SE 122nd & Schiller","Portland","97236","True",4,759245.635167951,2.94026844650917e-06
"1325",2705,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",700,"SE Holgate & 122nd","Portland","97266","True",2,309333.444647775,2.94410325558938e-06
"1326",2683,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",750,"SE Holgate & 117th","Portland","97266","True",2,309363.444647775,2.95094061232018e-06
"1327",2700,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",800,"SE Holgate & 115th","Portland","97266","True",2,309393.444647775,2.96576616120125e-06
"1328",2697,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",850,"SE Holgate & 112th","Portland","97266","True",2,309423.444647775,2.9870808752147e-06
"1329",2695,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",900,"SE Holgate & 108th Pl","Portland","97266","True",2,309453.444647775,3.0094919375711e-06
"1330",2690,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",950,"SE Holgate & 103rd","Portland","97266","True",2,309483.444647775,3.03577662755574e-06
"1331",2687,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1000,"SE Holgate & 101st","Portland","97266","True",2,309513.444647775,3.06465502710687e-06
"1332",12914,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1050,"SE Holgate & 97th","Portland","97266","True",2,309543.444647775,3.09521819740683e-06
"1333",13219,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1100,"SE Holgate & SE Holgate Blvd MAX Stn","Portland","97266","True",2,309573.444647775,3.12741397266015e-06
"1334",2768,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1150,"SE Holgate & 88th","Portland","97266","True",2,309603.444647775,3.16268537289642e-06
"1335",10593,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1200,"SE Holgate & 85th","Portland","97266","True",2,309633.444647775,3.21026256737539e-06
"1336",2763,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1250,"SE Holgate & 82nd","Portland","97266","True",2,309663.444647775,3.26296211700982e-06
"1337",2761,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1300,"SE Holgate & 79th","Portland","97206","True",2,309693.444647775,3.32007516650177e-06
"1338",2759,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1350,"SE Holgate & 77th","Portland","97206","True",2,309723.444647775,3.38141708427168e-06
"1339",2756,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1400,"SE Holgate & 74th","Portland","97206","True",2,309753.444647775,3.44597062654638e-06
"1340",2755,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1450,"SE Holgate & 72nd","Portland","97206","True",2,309783.444647775,3.51427145638438e-06
"1341",2753,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1500,"SE Holgate & 70th","Portland","97206","True",2,309813.444647775,3.58606741089519e-06
"1342",2751,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1550,"SE Holgate & 67th","Portland","97206","True",2,309843.444647775,3.66107254781361e-06
"1343",2748,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1600,"SE Holgate & 64th","Portland","97206","True",2,309873.444647775,3.73950601125591e-06
"1344",2747,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1650,"SE Holgate & 62nd","Portland","97206","True",2,309903.444647775,3.82160736805901e-06
"1345",2743,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1700,"SE Holgate & 58th","Portland","97206","True",2,309933.444647775,3.90763904356627e-06
"1346",2741,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1750,"SE Holgate & 56th","Portland","97206","True",2,309963.444647775,3.99788911454752e-06
"1347",2739,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1800,"SE Holgate & 52nd","Portland","97206","True",2,309993.444647775,4.0926745218733e-06
"1348",2737,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1850,"SE Holgate & 49th","Portland","97206","True",2,310023.444647775,4.19264358756127e-06
"1349",2735,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1900,"SE Holgate & 47th","Portland","97206","True",2,310053.444647775,4.29817284672286e-06
"1350",2733,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",1950,"SE Holgate & 45th","Portland","97206","True",2,310083.444647775,4.40975437668122e-06
"1351",2729,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",2000,"SE Holgate & 41st","Portland","97202","True",2,310113.444647775,4.52755014261783e-06
"1352",2727,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",2050,"SE Holgate & Cesar Chavez Blvd","Portland","97202","True",2,310143.444647775,4.6525693814409e-06
"1353",2723,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",2100,"SE Holgate & 36th","Portland","97202","True",2,310173.444647775,4.78544459172979e-06
"1354",2721,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",2150,"SE Holgate & 34th","Portland","97202","True",2,310203.444647775,4.9263025143848e-06
"1355",2719,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",2200,"SE Holgate & 32nd","Portland","97202","True",2,310233.444647775,5.07585870839699e-06
"1356",2715,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",2250,"SE Holgate & 28th","Portland","97202","True",2,310263.444647775,5.23494430019265e-06
"1357",2713,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",2300,"SE Holgate & 26th","Portland","97202","True",2,310293.444647775,5.40449978652226e-06
"1358",6876,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",2350,"SE 17th & Mall","Portland","97202","True",4,4873318.80900268,5.58559363689173e-06
"1359",6849,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",2400,"SE 17th & Center","Portland","97202","True",2,0,5.5412406837891e-06
"1360",13693,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",2450,"SE 17th & Rhine","Portland","97202","True",4,4873378.80900268,5.69054799977238e-06
"1361",625,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3100,"NW Broadway & Irving","Portland","97209","False",2,37610.3957940145,5.96676511829112e-06
"1362",611,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3150,"N Broadway & Benton","Portland","97227","False",2,37640.3957940145,5.76093281024063e-06
"1363",6220,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3200,"N Weidler & Williams","Portland","97232","False",2,37670.3957940146,5.5698515077588e-06
"1364",6232,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3250,"NE Weidler & 2nd","Portland","97232","False",2,37700.3957940146,5.42676044108709e-06
"1365",6218,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3300,"NE Weidler & M L King","Portland","97232","False",2,37730.3957940146,5.33381693273523e-06
"1366",6240,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3350,"NE Weidler & 7th","Portland","97232","False",2,37760.3957940145,5.28854290066001e-06
"1367",6242,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3400,"NE Weidler & 9th","Portland","97232","False",2,37790.3957940144,5.25334243912689e-06
"1368",6216,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3450,"NE Weidler & Lloyd Center","Portland","97232","False",4,600402.848721072,5.37735595407738e-06
"1369",10425,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3500,"NE Weidler & 15th","Portland","97232","False",4,600432.848721072,5.20958146222533e-06
"1370",6227,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3550,"NE Weidler & 17th","Portland","97232","False",4,600462.848721072,5.0520614936925e-06
"1371",6235,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3600,"NE Weidler & 21st","Portland","97232","False",4,600492.848721072,4.98561649640786e-06
"1372",6237,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3650,"NE Weidler & 22nd","Portland","97232","False",6,771913.848721072,4.94554950000495e-06
"1373",7188,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3700,"NE 24th & Broadway","Portland","97212","False",2,122040,4.80090641113042e-06
"1374",7208,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3750,"NE 24th & Tillamook","Portland","97212","False",2,115957,4.66444017389033e-06
"1375",7206,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3800,"NE 24th & Thompson","Portland","97212","False",2,109872,4.53547649716079e-06
"1376",7197,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3850,"NE 24th & Knott","Portland","97212","False",2,103785,4.41341324553583e-06
"1377",7201,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3900,"NE 24th & Siskiyou","Portland","97212","False",2,97696,4.29771103910058e-06
"1378",7194,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",3950,"NE 24th & Klickitat","Portland","97212","False",2,91605,4.18788528544626e-06
"1379",7190,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4000,"NE 24th & Fremont","Portland","97212","False",2,85512,4.08349939564209e-06
"1380",4811,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4050,"NE Regents & 26th","Portland","97212","False",2,79417,3.98415898388009e-06
"1381",7306,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4100,"NE 29th & Alameda","Portland","97212","False",2,73320,3.8895068883167e-06
"1382",7309,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4150,"NE 29th & Bryce","Portland","97212","False",2,67221,3.79921888059815e-06
"1383",7317,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4200,"NE 29th & Skidmore","Portland","97211","False",2,61120,3.712999955444e-06
"1384",7256,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4250,"NE 27th & Prescott","Portland","97211","False",2,55017,3.6305811108126e-06
"1385",7267,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4300,"NE 27th & Wygant","Portland","97211","False",2,48912,3.55171654460601e-06
"1386",7238,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4350,"NE 27th & Alberta","Portland","97211","False",2,42805,3.47618120637393e-06
"1387",7260,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4400,"NE 27th & Sumner","Portland","97211","False",2,36696,3.40376865265222e-06
"1388",7250,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4450,"NE 27th & Killingsworth","Portland","97211","False",2,30585,3.33428916289336e-06
"1389",7248,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4500,"NE 27th & Jarrett","Portland","97211","False",2,24472,3.26756807978094e-06
"1390",7235,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4550,"NE 27th & Ainsworth","Portland","97211","False",2,18357,3.20344434335798e-06
"1391",7246,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4600,"NE 27th & Holman","Portland","97211","False",2,12240,3.141769193068e-06
"1392",8727,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4650,"NE 27th & Highland","Portland","97211","False",2,6121,3.08240501568944e-06
"1393",7240,17,1,"17-Holgate/Broadway","To Saratoga & 27th","BUS",4700,"NE 27th & Dekum","Portland","97211","False",1,0,3.02522432038336e-06
"1394",9122,18,0,"18-Hillside","To Hillside and Providence Park","BUS",50,"SW 18th & Morrison","Portland","97205","False",10,6910962.56842391,6.22533212146868e-06
"1395",9404,18,0,"18-Hillside","To Hillside and Providence Park","BUS",350,"NW 23rd Pl & Westover","Portland","97210","False",2,96328,5.25682204080345e-06
"1396",10314,18,0,"18-Hillside","To Hillside and Providence Park","BUS",400,"2400 Block NW Westover","Portland","97210","False",2,96358,5.09330942873441e-06
"1397",9125,18,0,"18-Hillside","To Hillside and Providence Park","BUS",450,"NW 25th & Lovejoy","Portland","97210","False",2,96388,4.93980843422892e-06
"1398",9126,18,0,"18-Hillside","To Hillside and Providence Park","BUS",500,"NW Cornell & Marshall","Portland","97210","False",2,96418,4.79547307341869e-06
"1399",9127,18,0,"18-Hillside","To Hillside and Providence Park","BUS",550,"NW Cornell & Summit Ct","Portland","97210","False",2,96448,4.65948484735528e-06
"1400",9129,18,0,"18-Hillside","To Hillside and Providence Park","BUS",650,"NW Cornell & Westover","Portland","97210","False",2,96478,4.53116079277189e-06
"1401",9130,18,0,"18-Hillside","To Hillside and Providence Park","BUS",700,"NW Cumberland & Fairfax","Portland","97210","False",2,96508,4.40987105537034e-06
"1402",9214,18,0,"18-Hillside","To Hillside and Providence Park","BUS",750,"NW Cumberland & Culpepper","Portland","97210","False",2,96538,4.30361116012446e-06
"1403",9131,18,0,"18-Hillside","To Hillside and Providence Park","BUS",800,"NW Cumberland & Shenandoah","Portland","97210","False",2,96568,4.29028036982217e-06
